10,0,0,1881150,CV,Cargolux Airlines International S.A,LAX,PIK
5,0,0,1128149,CV,Cargolux Airlines International S.A,LAX,TLS
14,0,0,2493447,CV,Cargolux Airlines International S.A,LCK,LUX
13,0,0,1973899,CV,Cargolux Airlines International S.A,LUX,ATL
5,0,0,328638,CV,Cargolux Airlines International S.A,LUX,DFW
5,0,0,1116795,CV,Cargolux Airlines International S.A,LUX,HSV
7,0,0,1267774,CV,Cargolux Airlines International S.A,LUX,IAH
9,0,0,1481218,CV,Cargolux Airlines International S.A,LUX,IND
10,0,0,839340,CV,Cargolux Airlines International S.A,LUX,JFK
27,0,0,3759052,CV,Cargolux Airlines International S.A,LUX,LAX
10,0,0,1870200,CV,Cargolux Airlines International S.A,LUX,MIA
14,0,0,2844466,CV,Cargolux Airlines International S.A,LUX,ORD
4,0,0,440002,CV,Cargolux Airlines International S.A,LUX,SEA
9,0,0,1932207,CV,Cargolux Airlines International S.A,MIA,LUX
9,0,0,1237163,CV,Cargolux Airlines International S.A,ORD,CGO
28,0,0,5193848,CV,Cargolux Airlines International S.A,ORD,LUX
5,0,0,1172736,CV,Cargolux Airlines International S.A,ORD,MXP
4,0,0,433805,CV,Cargolux Airlines International S.A,SEA,YYC
25,0,0,3988246,CZ,China Southern Airlines,CAN,LAX
25,0,0,2691225,CZ,China Southern Airlines,LAX,CAN
28,0,0,2941638,CZ,China Southern Airlines,LAX,PVG
33,0,0,5325984,CZ,China Southern Airlines,ORD,PVG
28,0,0,5308730,CZ,China Southern Airlines,PVG,LAX
33,0,0,7137425,CZ,China Southern Airlines,PVG,ORD
1,0,0,60863,DHQ,DHL Aero Expresso,GUA,MIA
8,0,0,337262,DHQ,DHL Aero Expresso,MIA,GUA
8,0,0,409816,DHQ,DHL Aero Expresso,MIA,PTY
25,0,0,1234006,DHQ,DHL Aero Expresso,MIA,SJO
21,0,0,1261742,DHQ,DHL Aero Expresso,PTY,MIA
17,0,0,1063007,DHQ,DHL Aero Expresso,SAP,MIA
2,0,0,110449,DHQ,DHL Aero Expresso,SJO,MIA
1,0,0,9885,WI,Sky Lease Cargo,CMN,MIA
2,0,0,447470,WI,Sky Lease Cargo,IAH,BOG
1,0,0,11356,WI,Sky Lease Cargo,MEX,MIA
1,0,0,179787,WI,Sky Lease Cargo,MIA,CMN
1,0,0,182982,WI,Sky Lease Cargo,MIA,MEX
2,0,0,12465,WI,Sky Lease Cargo,MIA,MEX
1,0,0,108696,WI,Sky Lease Cargo,MIA,VCP
1,0,0,22046,WI,Sky Lease Cargo,SJU,MDE
1,0,0,20789,WI,Sky Lease Cargo,SJU,SCL
19,0,0,438781,E7,Estafeta Carga Aereas,MEX,MIA
19,0,0,473689,E7,Estafeta Carga Aereas,MIA,MEX
1,0,0,16500,VIQ,Volga-Dnepr Airlines,IAH,KEF
9,0,0,372680,VIQ,Volga-Dnepr Airlines,ISO,CHR
1,0,0,65560,VIQ,Volga-Dnepr Airlines,KEF,PAE
1,0,0,188540,VIQ,Volga-Dnepr Airlines,LUX,CLT
1,0,0,47080,VIQ,Volga-Dnepr Airlines,MUC,GSP
1,0,0,84700,VIQ,Volga-Dnepr Airlines,PSM,CHR
1,0,0,77440,VIQ,Volga-Dnepr Airlines,SWF,YYR
1,0,0,31900,VIQ,Volga-Dnepr Airlines,WAW,JFK
1,0,0,55880,VIQ,Volga-Dnepr Airlines,XCR,JFK
2,0,0,265793,PO,Polar Air Cargo Airways,ANC,HKG
16,0,0,2324966,PO,Polar Air Cargo Airways,ANC,HKG
13,0,0,2079965,PO,Polar Air Cargo Airways,ANC,ICN
9,0,0,1528990,PO,Polar Air Cargo Airways,ANC,ICN
1,0,0,195682,PO,Polar Air Cargo Airways,ANC,NGO
3,0,0,543338,PO,Polar Air Cargo Airways,ANC,NRT
5,0,0,854194,PO,Polar Air Cargo Airways,ANC,NRT
4,0,0,614746,PO,Polar Air Cargo Airways,CVG,BAH
8,0,0,1020628,PO,Polar Air Cargo Airways,CVG,ICN
15,0,0,2294576,PO,Polar Air Cargo Airways,CVG,ICN
