31,3968,3701,0,UA,United Air Lines Inc.,NAS,ORD
61,4468,3701,79,KV,Sky Regional Airlines Inc.,YUL,IAH
25,5625,3702,709798,AA,American Airlines Inc.,PVG,LAX
27,4113,3703,23681,AV,Aerovias Nacl De Colombia,BOG,JFK
28,4704,3704,1857,DL,Delta Air Lines Inc.,CDG,RDU
26,4093,3705,466,DL,Delta Air Lines Inc.,ATL,MGA
29,4640,3706,0,B6,JetBlue Airways,FLL,AUA
62,4650,3706,0,QK,Jazz Aviation LP,YVR,SJC
26,4145,3708,0,DL,Delta Air Lines Inc.,MSP,PVR
43,5504,3708,0,AA,American Airlines Inc.,MZT,PHX
31,4092,3710,5754,DL,Delta Air Lines Inc.,ATL,MEX
31,4433,3715,0,WN,Southwest Airlines Co.,LAX,CUN
20,4680,3715,17444,DL,Delta Air Lines Inc.,SEA,HKG
33,4719,3715,0,WN,Southwest Airlines Co.,MBJ,MDW
20,4280,3718,109368,UA,United Air Lines Inc.,EWR,TXL
17,5576,3720,309588,EY,Etihad Airways,LAX,AUH
26,4764,3726,1489,FI,Icelandair,DEN,KEF
21,4284,3727,250514,AA,American Airlines Inc.,MIA,MXP
13,4355,3727,139850,JQ,Jetstar Airways Pty Limited,HNL,MEL
18,4500,3729,162613,SA,South African Airways,IAD,ACC
17,3975,3732,228041,DL,Delta Air Lines Inc.,ATL,CDG
31,3968,3733,1539,AA,American Airlines Inc.,SXM,MIA
31,4433,3733,0,WN,Southwest Airlines Co.,CUN,ATL
105,5250,3733,0,ZX,Air Georgian,YYZ,BWI
15,5160,3734,82764,DY,Norwegian Air Shuttle ASA,LGW,SEA
17,4131,3738,195345,DL,Delta Air Lines Inc.,ATL,STR
31,4433,3738,0,WN,Southwest Airlines Co.,BZE,FLL
27,4955,3744,5342,EI,Aer Lingus Plc,SNN,BOS
25,4000,3746,16,AA,American Airlines Inc.,PHL,CUN
29,4640,3747,0,B6,JetBlue Airways,MCO,MBJ
28,5040,3753,0,NK,Spirit Air Lines,FLL,MDE
31,5146,3755,5247,UA,United Air Lines Inc.,IAH,POS
13,4017,3757,50112,CZ,China Southern Airlines,LAX,CAN
27,5022,3761,0,AM,Aeromexico,SMF,GDL
18,4212,3762,371885,DL,Delta Air Lines Inc.,CDG,ATL
17,4171,3769,185233,DL,Delta Air Lines Inc.,STR,ATL
29,4640,3769,414,AA,American Airlines Inc.,JFK,PAP
29,4147,3770,0,WN,Southwest Airlines Co.,MCO,MBJ
61,4636,3770,0,QX,Horizon Air,SEA,YEG
25,5700,3772,0,NK,Spirit Air Lines,FLL,SAP
24,4296,3776,0,UA,United Air Lines Inc.,ORD,PVR
31,4433,3776,0,WN,Southwest Airlines Co.,FLL,PUJ
25,3991,3778,0,DL,Delta Air Lines Inc.,SJD,MSP
31,4526,3779,0,AC,Air Canada,YOW,MCO
26,4628,3782,2174,AS,Alaska Airlines Inc.,LAX,PVR
20,4280,3784,113178,UA,United Air Lines Inc.,EWR,FCO
35,5600,3784,49463,AM,Aeromexico,MIA,MEX
26,4764,3791,30835,FI,Icelandair,KEF,DEN
31,4216,3792,0,RV,Air Canada rouge LP,YYC,LAS
58,4408,3792,0,MQ,Envoy Air,DFW,YYC
31,3968,3795,0,UA,United Air Lines Inc.,ORD,NAS
26,4156,3797,23608,DL,Delta Air Lines Inc.,SAL,LAX
38,4864,3802,1360,AA,American Airlines Inc.,NAS,CLT
21,4536,3803,498828,BA,British Airways Plc,LHR,IAD
61,4636,3803,0,OO,SkyWest Airlines Inc.,MTY,ORD
25,4489,3805,0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),GDL,OAK
30,4080,3806,211,RV,Air Canada rouge LP,MCO,YUL
28,4480,3808,1717,AA,American Airlines Inc.,JFK,ANU
20,5760,3810,2279,MU,China Eastern Airlines,PVG,HNL
29,4640,3812,0,B6,JetBlue Airways,FLL,CTG
26,4628,3815,0,AS,Alaska Airlines Inc.,PVR,LAX
61,6002,3816,0,5D,Aerolitoral,DFW,MEX
13,4446,3819,154669,AI,National Aviation Company of India Limited d/b/a Air India,DEL,IAD
29,4640,3820,0,B6,JetBlue Airways,JFK,POS
27,4320,3821,0,B6,JetBlue Airways,BOS,SDQ
29,4350,3821,38161,AV,Aerovias Nacl De Colombia,MDE,MIA
26,4145,3829,0,DL,Delta Air Lines Inc.,PVR,MSP
17,4335,3829,157401,LH,Lufthansa German Airlines,DEN,MUC
14,4074,3830,340300,DY,Norwegian Air Shuttle ASA,CPH,JFK
27,4320,3832,1623,AA,American Airlines Inc.,ORD,PUJ
31,4929,3832,0,AS,Alaska Airlines Inc.,SFO,MEX
55,4180,3833,0,YX,Republic Airline,PHL,YUL
29,4350,3833,4222,TA,Taca International Airlines,JFK,SAL
